Fecha,Precio,ticker
2015-05-26,6.295834064483643,FMTY14.MX
2015-05-27,6.345808029174805,FMTY14.MX
2015-05-28,6.395768642425537,FMTY14.MX
2015-05-29,6.345808029174805,FMTY14.MX
2015-06-01,6.295834064483643,FMTY14.MX
2015-06-02,6.345808029174805,FMTY14.MX
2015-06-03,6.340806484222412,FMTY14.MX
2015-06-04,6.340806484222412,FMTY14.MX
2015-06-05,6.3208184242248535,FMTY14.MX
2015-06-08,6.3208184242248535,FMTY14.MX
2015-06-09,6.315824031829834,FMTY14.MX
2015-06-10,6.245871543884277,FMTY14.MX
2015-06-11,6.245871543884277,FMTY14.MX
2015-06-12,6.295834064483643,FMTY14.MX
2015-06-15,6.195900917053223,FMTY14.MX
2015-06-16,6.195900917053223,FMTY14.MX
2015-06-17,6.2908406257629395,FMTY14.MX
2015-06-18,6.2908406257629395,FMTY14.MX
2015-06-19,6.235875606536865,FMTY14.MX
2015-06-22,6.235875606536865,FMTY14.MX
2015-06-23,6.235875606536865,FMTY14.MX
2015-06-24,6.235875606536865,FMTY14.MX
2015-06-25,6.195900917053223,FMTY14.MX
2015-06-26,6.195900917053223,FMTY14.MX
2015-06-29,6.195900917053223,FMTY14.MX
2015-06-30,6.195900917053223,FMTY14.MX
2015-07-01,6.195900917053223,FMTY14.MX
2015-07-02,6.185909271240234,FMTY14.MX
2015-07-03,6.185909271240234,FMTY14.MX
2015-07-06,6.090971946716309,FMTY14.MX
2015-07-07,6.090971946716309,FMTY14.MX
2015-07-08,6.090971946716309,FMTY14.MX
2015-07-09,6.175915718078613,FMTY14.MX
2015-07-10,6.175915718078613,FMTY14.MX
2015-07-13,6.140936374664307,FMTY14.MX
2015-07-14,6.105960369110107,FMTY14.MX
2015-07-15,6.345808029174805,FMTY14.MX
2015-07-16,6.345808029174805,FMTY14.MX
2015-07-17,6.345808029174805,FMTY14.MX
2015-07-20,6.385778427124023,FMTY14.MX
2015-07-21,6.385778427124023,FMTY14.MX
2015-07-22,6.385778427124023,FMTY14.MX
2015-07-23,6.385778427124023,FMTY14.MX
2015-07-24,6.385778427124023,FMTY14.MX
2015-07-27,6.385778427124023,FMTY14.MX
2015-07-28,6.375783443450928,FMTY14.MX
2015-07-29,6.390774726867676,FMTY14.MX
2015-07-30,6.390774726867676,FMTY14.MX
2015-07-31,6.370788097381592,FMTY14.MX
2015-08-03,6.345808029174805,FMTY14.MX
2015-08-04,6.345808029174805,FMTY14.MX
2015-08-05,6.27584981918335,FMTY14.MX
2015-08-06,6.345808029174805,FMTY14.MX
2015-08-07,6.345808029174805,FMTY14.MX
2015-08-10,6.2908406257629395,FMTY14.MX
2015-08-11,6.345808029174805,FMTY14.MX
2015-08-12,6.3349928855896,FMTY14.MX
2015-08-13,6.3349928855896,FMTY14.MX
2015-08-14,6.3349928855896,FMTY14.MX
2015-08-17,6.3349928855896,FMTY14.MX
2015-08-18,6.3349928855896,FMTY14.MX
2015-08-19,6.258970737457275,FMTY14.MX
2015-08-20,6.258970737457275,FMTY14.MX
2015-08-21,6.258970737457275,FMTY14.MX
2015-08-24,6.030913829803467,FMTY14.MX
2015-08-25,5.9396867752075195,FMTY14.MX
2015-08-26,6.081591606140137,FMTY14.MX
2015-08-27,6.258970737457275,FMTY14.MX
2015-08-28,6.081591606140137,FMTY14.MX
2015-08-31,6.081591606140137,FMTY14.MX
2015-09-01,6.081591606140137,FMTY14.MX
2015-09-02,6.081591606140137,FMTY14.MX
2015-09-03,6.081591606140137,FMTY14.MX
2015-09-04,6.081591606140137,FMTY14.MX
2015-09-07,6.228561878204346,FMTY14.MX
2015-09-08,6.233631610870361,FMTY14.MX
2015-09-09,6.233631610870361,FMTY14.MX
2015-09-10,6.233631610870361,FMTY14.MX
2015-09-11,6.487030982971191,FMTY14.MX
2015-09-14,6.58839225769043,FMTY14.MX
2015-09-15,6.58839225769043,FMTY14.MX
2015-09-17,6.58839225769043,FMTY14.MX
2015-09-18,6.58839225769043,FMTY14.MX
2015-09-21,6.542779445648193,FMTY14.MX
2015-09-22,6.5174360275268555,FMTY14.MX
2015-09-23,6.5174360275268555,FMTY14.MX
2015-09-24,6.58839225769043,FMTY14.MX
2015-09-25,6.58839225769043,FMTY14.MX
2015-09-28,6.578254222869873,FMTY14.MX
2015-09-29,6.578254222869873,FMTY14.MX
2015-09-30,6.557980537414551,FMTY14.MX
2015-10-01,6.557980537414551,FMTY14.MX
2015-10-02,6.557980537414551,FMTY14.MX
2015-10-05,6.557980537414551,FMTY14.MX
2015-10-06,6.557980537414551,FMTY14.MX
2015-10-07,6.563050746917725,FMTY14.MX
2015-10-08,6.557980537414551,FMTY14.MX
2015-10-09,6.537713050842285,FMTY14.MX
2015-10-12,6.542779445648193,FMTY14.MX
2015-10-13,6.542779445648193,FMTY14.MX
2015-10-14,6.542779445648193,FMTY14.MX
2015-10-15,6.5275726318359375,FMTY14.MX
2015-10-16,6.487030982971191,FMTY14.MX
2015-10-19,6.385669708251953,FMTY14.MX
2015-10-20,6.487030982971191,FMTY14.MX
2015-10-21,6.487030982971191,FMTY14.MX
2015-10-22,6.487030982971191,FMTY14.MX
2015-10-23,6.487030982971191,FMTY14.MX
2015-10-26,6.487030982971191,FMTY14.MX
2015-10-27,6.487030982971191,FMTY14.MX
2015-10-28,6.487030982971191,FMTY14.MX
2015-10-29,6.487030982971191,FMTY14.MX
2015-10-30,6.487030982971191,FMTY14.MX
2015-11-03,6.487030982971191,FMTY14.MX
2015-11-04,6.487030982971191,FMTY14.MX
2015-11-05,6.487030982971191,FMTY14.MX
2015-11-06,6.58839225769043,FMTY14.MX
2015-11-09,6.58839225769043,FMTY14.MX
2015-11-10,6.58839225769043,FMTY14.MX
2015-11-11,6.700497150421143,FMTY14.MX
2015-11-12,6.587103366851807,FMTY14.MX
2015-11-13,6.581947326660156,FMTY14.MX
2015-11-17,6.581947326660156,FMTY14.MX
2015-11-18,6.597412109375,FMTY14.MX
2015-11-19,6.623184680938721,FMTY14.MX
2015-11-20,6.623184680938721,FMTY14.MX
2015-11-23,6.623184680938721,FMTY14.MX
2015-11-24,6.623184680938721,FMTY14.MX
2015-11-25,6.612873077392578,FMTY14.MX
2015-11-26,6.494325160980225,FMTY14.MX
2015-11-27,6.509790897369385,FMTY14.MX
2015-11-30,6.6489577293396,FMTY14.MX
2015-12-01,6.6489577293396,FMTY14.MX
2015-12-02,6.6489577293396,FMTY14.MX
2015-12-03,6.520097255706787,FMTY14.MX
2015-12-04,6.520097255706787,FMTY14.MX
2015-12-07,6.520097255706787,FMTY14.MX
2015-12-08,6.442784786224365,FMTY14.MX
2015-12-09,6.494325160980225,FMTY14.MX
2015-12-10,6.494325160980225,FMTY14.MX
2015-12-11,6.442784786224365,FMTY14.MX
2015-12-14,6.520097255706787,FMTY14.MX
2015-12-15,6.442784786224365,FMTY14.MX
2015-12-16,6.442784786224365,FMTY14.MX
2015-12-17,6.494325160980225,FMTY14.MX
2015-12-18,6.6489577293396,FMTY14.MX
2015-12-21,6.6489577293396,FMTY14.MX
2015-12-22,6.494325160980225,FMTY14.MX
2015-12-23,6.6489577293396,FMTY14.MX
2015-12-24,6.6489577293396,FMTY14.MX
2015-12-28,6.6489577293396,FMTY14.MX
2015-12-29,6.6489577293396,FMTY14.MX
2015-12-30,6.6489577293396,FMTY14.MX
2015-12-31,6.6489577293396,FMTY14.MX
2016-01-04,6.6489577293396,FMTY14.MX
2016-01-05,6.442784786224365,FMTY14.MX
2016-01-06,6.643797874450684,FMTY14.MX
2016-01-07,6.643797874450684,FMTY14.MX
2016-01-08,6.643797874450684,FMTY14.MX
2016-01-11,6.643797874450684,FMTY14.MX
2016-01-12,6.545868873596191,FMTY14.MX
2016-01-13,6.597412109375,FMTY14.MX
2016-01-14,6.571640491485596,FMTY14.MX
2016-01-15,6.597412109375,FMTY14.MX
2016-01-18,6.597412109375,FMTY14.MX
2016-01-19,6.597412109375,FMTY14.MX
2016-01-20,6.597412109375,FMTY14.MX
2016-01-21,6.571640491485596,FMTY14.MX
2016-01-22,6.592258453369141,FMTY14.MX
2016-01-25,6.592258453369141,FMTY14.MX
2016-01-26,6.592258453369141,FMTY14.MX
2016-01-27,6.597412109375,FMTY14.MX
2016-01-28,6.597412109375,FMTY14.MX
2016-01-29,6.719459533691406,FMTY14.MX
2016-02-02,6.719459533691406,FMTY14.MX
2016-02-03,6.714209079742432,FMTY14.MX
2016-02-04,6.714209079742432,FMTY14.MX
2016-02-05,6.714209079742432,FMTY14.MX
2016-02-08,6.714209079742432,FMTY14.MX
2016-02-09,6.693208694458008,FMTY14.MX
2016-02-10,6.693208694458008,FMTY14.MX
2016-02-11,6.693208694458008,FMTY14.MX
2016-02-12,6.714209079742432,FMTY14.MX
2016-02-15,6.714209079742432,FMTY14.MX
2016-02-16,6.714209079742432,FMTY14.MX
2016-02-17,6.714209079742432,FMTY14.MX
2016-02-18,6.714209079742432,FMTY14.MX
2016-02-19,6.714209079742432,FMTY14.MX
2016-02-22,6.614465713500977,FMTY14.MX
2016-02-23,6.714209079742432,FMTY14.MX
2016-02-24,6.714209079742432,FMTY14.MX
2016-02-25,6.614465713500977,FMTY14.MX
2016-02-26,6.708957672119141,FMTY14.MX
2016-02-29,6.708957672119141,FMTY14.MX
2016-03-01,6.719459533691406,FMTY14.MX
2016-03-02,6.745706081390381,FMTY14.MX
2016-03-03,6.824448108673096,FMTY14.MX
2016-03-04,6.824448108673096,FMTY14.MX
2016-03-07,6.824448108673096,FMTY14.MX
2016-03-08,6.824448108673096,FMTY14.MX
2016-03-09,6.824448108673096,FMTY14.MX
2016-03-10,6.824448108673096,FMTY14.MX
2016-03-11,6.824448108673096,FMTY14.MX
2016-03-14,6.824448108673096,FMTY14.MX
2016-03-15,6.824448108673096,FMTY14.MX
2016-03-16,6.824448108673096,FMTY14.MX
2016-03-17,7.029186725616455,FMTY14.MX
2016-03-18,7.029186725616455,FMTY14.MX
2016-03-22,7.029186725616455,FMTY14.MX
2016-03-23,7.029186725616455,FMTY14.MX
2016-03-28,7.029186725616455,FMTY14.MX
2016-03-29,7.155554294586182,FMTY14.MX
2016-03-30,7.054020881652832,FMTY14.MX
2016-03-31,7.037986755371094,FMTY14.MX
2016-04-01,7.000579833984375,FMTY14.MX
2016-04-04,7.000579833984375,FMTY14.MX
2016-04-05,7.000579833984375,FMTY14.MX
2016-04-06,6.792164325714111,FMTY14.MX
2016-04-07,6.920419692993164,FMTY14.MX
2016-04-08,7.000579833984375,FMTY14.MX
2016-04-11,7.000579833984375,FMTY14.MX
2016-04-12,6.947142124176025,FMTY14.MX
2016-04-13,6.973861217498779,FMTY14.MX
2016-04-14,6.947142124176025,FMTY14.MX
2016-04-15,6.947142124176025,FMTY14.MX
2016-04-18,6.941795349121094,FMTY14.MX
2016-04-19,6.947142124176025,FMTY14.MX
2016-04-20,7.000579833984375,FMTY14.MX
2016-04-21,7.036367893218994,FMTY14.MX
2016-04-22,7.07907772064209,FMTY14.MX
2016-04-25,7.057312965393066,FMTY14.MX
2016-04-26,7.057312965393066,FMTY14.MX
2016-04-27,7.128047943115234,FMTY14.MX
2016-04-28,7.128047943115234,FMTY14.MX
2016-04-29,7.013782978057861,FMTY14.MX
2016-05-02,7.019223213195801,FMTY14.MX
2016-05-03,7.019223213195801,FMTY14.MX
2016-05-04,7.128047943115234,FMTY14.MX
2016-05-05,7.128047943115234,FMTY14.MX
2016-05-06,7.128047943115234,FMTY14.MX
2016-05-09,6.964813232421875,FMTY14.MX
2016-05-10,6.964813232421875,FMTY14.MX
2016-05-11,6.883194923400879,FMTY14.MX
2016-05-12,6.894074440002441,FMTY14.MX
2016-05-13,6.910397529602051,FMTY14.MX
2016-05-16,6.8451056480407715,FMTY14.MX
2016-05-17,6.855988502502441,FMTY14.MX
2016-05-18,6.883194923400879,FMTY14.MX
2016-05-19,6.8451056480407715,FMTY14.MX
2016-05-20,6.855988502502441,FMTY14.MX
2016-05-23,6.855988502502441,FMTY14.MX
2016-05-24,6.855988502502441,FMTY14.MX
2016-05-25,6.855988502502441,FMTY14.MX
2016-05-26,6.888636112213135,FMTY14.MX
2016-05-27,6.80157470703125,FMTY14.MX
2016-05-30,6.80157470703125,FMTY14.MX
2016-05-31,6.959372043609619,FMTY14.MX
2016-06-01,6.855988502502441,FMTY14.MX
2016-06-02,6.80157470703125,FMTY14.MX
2016-06-03,6.790694236755371,FMTY14.MX
2016-06-06,6.790694236755371,FMTY14.MX
2016-06-07,6.774368762969971,FMTY14.MX
2016-06-08,6.763488292694092,FMTY14.MX
2016-06-09,6.774368762969971,FMTY14.MX
2016-06-10,6.774368762969971,FMTY14.MX
2016-06-13,6.768926620483398,FMTY14.MX
2016-06-14,6.7417192459106445,FMTY14.MX
2016-06-15,6.774368762969971,FMTY14.MX
2016-06-16,6.80157470703125,FMTY14.MX
2016-06-17,6.883194923400879,FMTY14.MX
2016-06-20,6.883194923400879,FMTY14.MX
2016-06-21,6.883194923400879,FMTY14.MX
2016-06-22,6.992019176483154,FMTY14.MX
2016-06-23,6.992019176483154,FMTY14.MX
2016-06-24,6.861429214477539,FMTY14.MX
2016-06-27,6.872313499450684,FMTY14.MX
2016-06-28,6.872313499450684,FMTY14.MX
2016-06-29,6.932163715362549,FMTY14.MX
2016-06-30,6.932163715362549,FMTY14.MX
2016-07-01,7.073636054992676,FMTY14.MX
2016-07-04,7.285845756530762,FMTY14.MX
2016-07-05,7.285845756530762,FMTY14.MX
2016-07-06,7.285845756530762,FMTY14.MX
2016-07-07,7.285845756530762,FMTY14.MX
2016-07-08,7.280404567718506,FMTY14.MX
2016-07-11,7.280404567718506,FMTY14.MX
2016-07-12,7.280404567718506,FMTY14.MX
2016-07-13,7.280404567718506,FMTY14.MX
2016-07-14,7.264081954956055,FMTY14.MX
2016-07-15,7.258638858795166,FMTY14.MX
2016-07-18,7.236873149871826,FMTY14.MX
2016-07-19,7.236873149871826,FMTY14.MX
2016-07-20,7.236873149871826,FMTY14.MX
2016-07-21,7.236873149871826,FMTY14.MX
2016-07-22,7.236873149871826,FMTY14.MX
2016-07-25,7.264081954956055,FMTY14.MX
2016-07-26,6.964813232421875,FMTY14.MX
2016-07-27,7.171580791473389,FMTY14.MX
2016-07-28,7.291284561157227,FMTY14.MX
2016-07-29,7.291284561157227,FMTY14.MX
2016-08-01,7.073636054992676,FMTY14.MX
2016-08-02,7.046431541442871,FMTY14.MX
2016-08-03,6.932163715362549,FMTY14.MX
2016-08-04,6.910397529602051,FMTY14.MX
2016-08-05,6.921281814575195,FMTY14.MX
2016-08-08,6.937605857849121,FMTY14.MX
2016-08-09,6.993124485015869,FMTY14.MX
2016-08-10,7.020657062530518,FMTY14.MX
2016-08-11,7.020657062530518,FMTY14.MX
2016-08-12,7.020657062530518,FMTY14.MX
2016-08-15,7.020657062530518,FMTY14.MX
2016-08-16,7.020657062530518,FMTY14.MX
2016-08-17,7.020657062530518,FMTY14.MX
2016-08-18,6.993124485015869,FMTY14.MX
2016-08-19,7.020657062530518,FMTY14.MX
2016-08-22,7.020657062530518,FMTY14.MX
2016-08-23,7.020657062530518,FMTY14.MX
2016-08-24,7.020657062530518,FMTY14.MX
2016-08-25,6.993124485015869,FMTY14.MX
2016-08-26,6.993124485015869,FMTY14.MX
2016-08-29,6.96559476852417,FMTY14.MX
2016-08-30,6.993124485015869,FMTY14.MX
2016-08-31,6.993124485015869,FMTY14.MX
2016-09-01,6.938061237335205,FMTY14.MX
2016-09-02,6.932552337646484,FMTY14.MX
2016-09-05,6.938061237335205,FMTY14.MX
2016-09-06,6.938061237335205,FMTY14.MX
2016-09-07,6.932552337646484,FMTY14.MX
2016-09-08,7.0261640548706055,FMTY14.MX
2016-09-09,7.0261640548706055,FMTY14.MX
2016-09-12,7.0261640548706055,FMTY14.MX
2016-09-13,6.960084438323975,FMTY14.MX
2016-09-14,6.89951753616333,FMTY14.MX
2016-09-15,6.96559476852417,FMTY14.MX
2016-09-19,6.96559476852417,FMTY14.MX
2016-09-20,7.048190116882324,FMTY14.MX
2016-09-21,7.031673908233643,FMTY14.MX
2016-09-22,7.031673908233643,FMTY14.MX
2016-09-23,7.048190116882324,FMTY14.MX
2016-09-26,6.800399303436279,FMTY14.MX
2016-09-27,6.783883571624756,FMTY14.MX
2016-09-28,6.960084438323975,FMTY14.MX
2016-09-29,6.960084438323975,FMTY14.MX
2016-09-30,7.070809841156006,FMTY14.MX
2016-10-03,7.093259334564209,FMTY14.MX
2016-10-04,7.076422691345215,FMTY14.MX
2016-10-05,7.070809841156006,FMTY14.MX
2016-10-06,7.087648868560791,FMTY14.MX
2016-10-07,7.042753219604492,FMTY14.MX
2016-10-10,7.126928329467773,FMTY14.MX
2016-10-11,7.126928329467773,FMTY14.MX
2016-10-12,7.098870754241943,FMTY14.MX
2016-10-13,7.154987812042236,FMTY14.MX
2016-10-14,7.154987812042236,FMTY14.MX
2016-10-17,7.177435398101807,FMTY14.MX
2016-10-18,7.177435398101807,FMTY14.MX
2016-10-19,7.177435398101807,FMTY14.MX
2016-10-20,7.183044910430908,FMTY14.MX
2016-10-21,7.183044910430908,FMTY14.MX
2016-10-24,7.211102485656738,FMTY14.MX
2016-10-25,7.183044910430908,FMTY14.MX
2016-10-26,7.126928329467773,FMTY14.MX
2016-10-27,7.126928329467773,FMTY14.MX
2016-10-28,7.126928329467773,FMTY14.MX
2016-10-31,7.093259334564209,FMTY14.MX
2016-11-01,7.014693737030029,FMTY14.MX
2016-11-03,7.014693737030029,FMTY14.MX
2016-11-04,6.986633777618408,FMTY14.MX
2016-11-07,7.014693737030029,FMTY14.MX
2016-11-08,7.014693737030029,FMTY14.MX
2016-11-09,6.76216459274292,FMTY14.MX
2016-11-10,6.76216459274292,FMTY14.MX
2016-11-11,6.76216459274292,FMTY14.MX
2016-11-14,6.902458190917969,FMTY14.MX
2016-11-15,6.846338748931885,FMTY14.MX
2016-11-16,6.734109401702881,FMTY14.MX
2016-11-17,6.71165657043457,FMTY14.MX
2016-11-18,6.739717483520508,FMTY14.MX
2016-11-22,6.706049919128418,FMTY14.MX
2016-11-23,6.453518390655518,FMTY14.MX
2016-11-24,6.722883224487305,FMTY14.MX
2016-11-25,6.7172722816467285,FMTY14.MX
2016-11-28,6.67237663269043,FMTY14.MX
2016-11-29,6.633091926574707,FMTY14.MX
2016-11-30,6.734109401702881,FMTY14.MX
2016-12-01,6.734109401702881,FMTY14.MX
2016-12-02,6.734109401702881,FMTY14.MX
2016-12-05,6.745326995849609,FMTY14.MX
2016-12-06,6.734109401702881,FMTY14.MX
2016-12-07,6.67799186706543,FMTY14.MX
2016-12-08,6.700436592102051,FMTY14.MX
2016-12-09,6.706049919128418,FMTY14.MX
2016-12-13,6.56575345993042,FMTY14.MX
2016-12-14,6.509634494781494,FMTY14.MX
2016-12-15,6.341284275054932,FMTY14.MX
2016-12-16,6.341284275054932,FMTY14.MX
2016-12-19,6.341284275054932,FMTY14.MX
2016-12-20,6.447907447814941,FMTY14.MX
2016-12-21,6.447907447814941,FMTY14.MX
2016-12-22,6.425460338592529,FMTY14.MX
2016-12-23,6.442293643951416,FMTY14.MX
2016-12-26,6.313226699829102,FMTY14.MX
2016-12-27,6.380564212799072,FMTY14.MX
2016-12-28,6.397400379180908,FMTY14.MX
2016-12-29,6.67799186706543,FMTY14.MX
2016-12-30,6.649930000305176,FMTY14.MX
2017-01-02,6.649930000305176,FMTY14.MX
2017-01-03,6.649930000305176,FMTY14.MX
2017-01-04,6.453518390655518,FMTY14.MX
2017-01-05,6.453518390655518,FMTY14.MX
2017-01-06,6.453518390655518,FMTY14.MX
2017-01-09,6.341284275054932,FMTY14.MX
2017-01-10,6.397400379180908,FMTY14.MX
2017-01-11,6.397400379180908,FMTY14.MX
2017-01-12,6.20659875869751,FMTY14.MX
2017-01-13,6.649930000305176,FMTY14.MX
2017-01-16,6.537696361541748,FMTY14.MX
2017-01-17,6.509634494781494,FMTY14.MX
2017-01-18,6.621871471405029,FMTY14.MX
2017-01-19,6.593810081481934,FMTY14.MX
2017-01-20,6.56575345993042,FMTY14.MX
2017-01-23,6.459129333496094,FMTY14.MX
2017-01-24,6.610649108886719,FMTY14.MX
2017-01-25,6.397400379180908,FMTY14.MX
2017-01-26,6.509634494781494,FMTY14.MX
2017-01-27,6.453518390655518,FMTY14.MX
2017-01-30,6.403011798858643,FMTY14.MX
2017-01-31,6.453518390655518,FMTY14.MX
2017-02-01,6.453518390655518,FMTY14.MX
2017-02-02,6.453518390655518,FMTY14.MX
2017-02-03,6.436683177947998,FMTY14.MX
2017-02-07,6.436683177947998,FMTY14.MX
2017-02-08,6.436683177947998,FMTY14.MX
2017-02-09,6.122425079345703,FMTY14.MX
2017-02-10,6.1336469650268555,FMTY14.MX
2017-02-13,6.010190486907959,FMTY14.MX
2017-02-14,6.273941993713379,FMTY14.MX
2017-02-15,6.313226699829102,FMTY14.MX
2017-02-16,6.341284275054932,FMTY14.MX
2017-02-17,6.341284275054932,FMTY14.MX
2017-02-20,6.425460338592529,FMTY14.MX
2017-02-21,6.397400379180908,FMTY14.MX
2017-02-22,6.403011798858643,FMTY14.MX
2017-02-23,6.369341850280762,FMTY14.MX
2017-02-24,6.341284275054932,FMTY14.MX
2017-02-27,6.341284275054932,FMTY14.MX
2017-02-28,6.296387672424316,FMTY14.MX
2017-03-01,6.302000522613525,FMTY14.MX
2017-03-02,6.330059051513672,FMTY14.MX
2017-03-03,6.302000522613525,FMTY14.MX
2017-03-06,6.341284275054932,FMTY14.MX
2017-03-07,6.425460338592529,FMTY14.MX
2017-03-08,6.313226699829102,FMTY14.MX
2017-03-09,6.391787052154541,FMTY14.MX
2017-03-10,6.557151794433594,FMTY14.MX
2017-03-13,6.557151794433594,FMTY14.MX
2017-03-14,6.557151794433594,FMTY14.MX
2017-03-15,6.574376583099365,FMTY14.MX
2017-03-16,6.574376583099365,FMTY14.MX
2017-03-17,6.488249778747559,FMTY14.MX
2017-03-21,6.499734878540039,FMTY14.MX
2017-03-22,6.488249778747559,FMTY14.MX
2017-03-23,6.459540843963623,FMTY14.MX
2017-03-24,6.459540843963623,FMTY14.MX
2017-03-27,6.407864570617676,FMTY14.MX
2017-03-28,6.459540843963623,FMTY14.MX
2017-03-29,6.459540843963623,FMTY14.MX
2017-03-30,6.476764678955078,FMTY14.MX
2017-03-31,6.476764678955078,FMTY14.MX
2017-04-03,6.476764678955078,FMTY14.MX
2017-04-04,6.471023082733154,FMTY14.MX
2017-04-05,6.465281963348389,FMTY14.MX
